id,covidence_id,pathogen,first_author_first_name,first_author_surname,article_title,doi,issue,journal,page_first,page_last,paper_copy_only,qa_a3,qa_a4,qa_d5,qa_d6,qa_d7,qa_m1,qa_m2,volume,year_publication,article_label
d89fcd688e7b58c4fb03b89ee1aeb104,7498,Zika virus,Getahun,Asebe,Seroprevalence of Yellow fever; Chikungunya; and Zika virus at a community level in the Gambella Region; South West Ethiopia,10.1371/journal.pone.0253953,7,PLoS ONE,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,16,2021,Asebe 2021
157cfccf9655154975c1043a572e8f0f,7503,Zika virus,N.S.,Clemente,Zika virus infection in pregnancy and adverse fetal outcomes in São Paulo State; Brazil: a prospective cohort study,10.1038/s41598-020-69235-0,12673,Scientific Reports,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,10,2020,Clemente 2020
685ae6530e309563aa942584992a5da1,7567,Zika virus,J,Ogwuche,Arbovirus surveillance in pregnant women in north-central Nigeria; 2019-2022,10.1016/j.jcv.2023.105616,NA,JOURNAL OF CLINICAL VIROLOGY,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,No,169,2023,Ogwuche 2023
a221185045f86b7ad5974053b74874da,7594,Zika virus,Benjamin,Nguyen-Van-Yen,Stochastic Epidemic Models inference and diagnosis with Poisson Random Measure Data Augmentation,10.1016/j.mbs.2021.108583,NA,MATHEMATICAL BIOSCIENCES,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,335,2021,Nguyen-Van-Yen 2021
f04c0d5ef6c125276abe2cbc8e04f9c0,7625,Zika virus,P,Mac,Dengue and zika seropositivity; burden; endemicity; and cocirculation antibodies in Nigeria,10.1080/07853890.2023.2175903,1,ANNALS OF MEDICINE,652,662,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,55,2023,Mac 2023
3591a7fb9fe0abafb155f621f9f38461,7647,Zika virus,Ad,Henderson,Interactions between timing and transmissibility explain diverse flavivirus dynamics in Fiji,10.1038/s41467-021-21788-y,1671,Nature Communications,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,2021,Henderson 2021
e4d9e323b771d3ce4517984ea504e798,7654,Zika virus,C-S,Khor,Serological evidence of DENV; JEV; and ZIKV among the indigenous people (Orang Asli) of Peninsular Malaysia,10.1002/jmv.25649,NA,Journal of Medical Virology,956,962,FALSE,No,No,No,No,No,Yes,Yes,92,2020,Khor 2020
d6b7cc126d20699f723d002ada84ae4c,7717,Zika virus,Lucia P.,Barzilai,The range of sampling times affects Zika virus evolutionary rates and divergence times,10.1007/s00705-019-04430-7,12,ARCHIVES OF VIROLOGY,3027,3034,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,164,2019,Barzilai 2019
8a8efdbbf8f03a1b1f9115a58b2fd442,7755,Zika virus,C,Chisenga,Sero-prevalence of arthropod-borne viral infections among Lukanga swamp residents in Zambia,10.1371/journal.pone.0235322,7,PLOS ONE,NA,NA,FALSE,NA,NA,Yes,No,No,No,Yes,15,2020,Chisenga 2020
291cbef26d87518c95bfa5e0bbeae4bd,7760,Zika virus,Mary E.,Petrone,Asynchronicity of endemic and emerging mosquio-borne disease outbreaks in the Dominican Republic,10.1038/s41467-020-20391-x,151,Nature Communications,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,No,Yes,12,2021,Petrone 2021
f4a368b643e67092e0b138c0062ca8a2,7892,Zika virus,Anneke L,Claypool,Assessing Interventions That Prevent Multiple Infectious Diseases: Simple Methods for Multidisease Modeling,10.1177/0272989X211033287,4,MEDICAL DECISION MAKING,436,449,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,42,2022,Claypool 2022
a74beca3277eeea7eb42bb4b122da277,7898,Zika virus,Wei,Gao,New numerical simulations for some real world problems with Atangana-Baleanu fractional derivative,10.1016/j.chaos.2019.07.037,NA,CHAOS SOLITONS & FRACTALS,34,43,FALSE,No,No,NA,NA,NA,No,No,128,2019,Gao 2019
dc552c88157ae19b8d4cdfab26e1b561,7939,Zika virus,Víctor Hugo,Peña-García,Arbovirus Transmission Predictions Are Affected by Both Temperature Data Source and Modeling Methodologies across Cities in Colombia,10.3390/microorganisms11051249,5,MICROORGANISMS,NA,NA,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,11,2023,Peña-García 2023
9b5baf1c868c6bc998f5b38067d55cff,7966,Zika virus,Olivier,Martin,Equilibrium and sensitivity analysis of a spatio-temporal host-vector epidemic model,10.1016/j.nonrwa.2020.103194,NA,NONLINEAR ANALYSIS-REAL WORLD APPLICATIONS,NA,NA,FALSE,No,No,NA,NA,NA,No,No,57,2021,Martin 2021
30a8ac0cea016bee87cddfff4195d52e,8012,Zika virus,Joseph R.,Biggs,A serological framework to investigate acute primary and post-primary dengue cases reporting across the Philippines,10.1186/s12916-020-01833-1,1,BMC MEDICINE,NA,NA,FALSE,NA,NA,No,NA,NA,Yes,Yes,18,2020,Biggs 2020
4c85d2dbd6291bdf82fc6ea35395b111,8019,Zika virus,A.,Mishra,Modeling of vector-borne disease with media impact on switching surface,10.1002/mma.7564,17,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,12575,12591,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,44,2021,Mishra 2021
ee815f99a1eded0b8ddb7807f9da2846,8031,Zika virus,Jing,Jiao,How public reaction to disease information across scales and the impacts of vector control methods influence disease prevalence and control efficacy,10.1371/journal.pcbi.1008762,6,PLOS Computational Biology,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,17,2021,Jiao 2021
48c01a88d9de29e500d37d7ebd264a1a,8092,Zika virus,L,Zhang,ASYMPTOTIC BEHAVIOR OF THE BASIC REPRODUCTION RATIO FOR PERIODIC REACTION-DIFFUSION SYSTEMS,10.1137/20M1366344,6,SIAM JOURNAL ON MATHEMATICAL ANALYSIS,6873,6909,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,53,2021,Zhang 2021
253dbc28a152f4f1a9e44570bfefb34c,8114,Zika virus,Chris M.,Stone,Contrasting the value of targeted versus areawide mosquito control scenarios to limit arbovirus transmission with human mobility patterns based on different tropical urban population centers,10.1371/journal.pntd.0007479,7,PLoS Negl Trop Dis,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,13,2019,Stone 2019
417c78ffce59aa3e295084928c0501af,8141,Zika virus,Barbara Batista,Salgado,Antibody cross-reactivity and evidence of susceptibility to emerging Flaviviruses in the dengue-endemic Brazilian Amazon,10.1016/j.ijid.2023.01.033,NA,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,142,151,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,129,2023,Salgado 2023
6b8a70fffc8ad13affd31b9a35aea3b8,8155,Zika virus,S.,Bailly,Spatial Distribution and Burden of Emerging Arboviruses in French Guiana,10.3390/v13071299,7,VIRUSES-BASEL,NA,NA,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,13,2021,Bailly 2021
aaf4d00a0ab8eabf287959d2bfb9c517,8184,Zika virus,Alejandra,Rojas,Characterization of dengue cases among patients with an acute illness; Central Department; Paraguay,10.7717/peerj.7852,NA,PeerJ,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,Yes,NA,2019,Rojas 2019
a0f3db3f3e18692622c7374f71ddb974,8302,Zika virus,T.A.,Perkins,Heterogeneous local dynamics revealed by classification analysis of spatially disaggregated time series data,10.1016/j.epidem.2019.100357,NA,Epidemics,NA,NA,FALSE,Yes,No,Yes,Yes,Yes,Yes,Yes,29,2019,Perkins 2019
9bc274f915dc84e0c4207fa0fcc8135a,8361,Zika virus,P.,Carmona,Winter is coming: Pathogen emergence in seasonal environments,10.1371/journal.pcbi.1007954,7,PLOS COMPUTATIONAL BIOLOGY,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,16,2020,Carmona 2020
2c9444158ce47ad8174fad49f42aab85,8451,Zika virus,G,Chowell,Ensemble bootstrap methodology for forecasting dynamic growth processes using differential equations: application to epidemic outbreaks,10.1186/s12874-021-01226-9,1,BMC MEDICAL RESEARCH METHODOLOGY,NA,NA,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,21,2021,Chowell 2021
c3af080641609c65afc08a8ea94423cf,8489,Zika virus,Prince,Harvim,Transmission Dynamics and Control Mechanisms of Vector-Borne Diseases with Active and Passive Movements Between Urban and Satellite Cities,10.1007/s11538-019-00671-4,NA,Bulletin of Mathematical Biology,4518,4563,FALSE,Yes,Yes,NA,NA,NA,Yes,Yes,81,2019,Harvim 2019
a518a68d5a04b7cc67924674b7816c9d,8608,Zika virus,J.M.,Caldwell,Climate predicts geographic and temporal variation in mosquito-borne disease dynamics on two continents,10.1038/s41467-021-21496-7,1,NATURE COMMUNICATIONS,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,12,2021,Caldwell 2021
8a02d150ed17924a22da693a32d2acd6,8803,Zika virus,Y,Hao,Antecedent infections in Guillain-Barre syndrome: a singlecenter; prospective study,10.1002/acn3.50946,12,Annals of Clinical and Translational Neurology,2510,2517,FALSE,NA,NA,Yes,No,No,Yes,No,6,2019,Hao 2019
5f660a1779459816a53b22ce1cc7bb2f,8936,Zika virus,Megan,O'driscoll,A Comparative Analysis of Statistical Methods to Estimate the Reproduction Number in Emerging Epidemics; With Implications for the Current Coronavirus Disease 2019 (COVID-19) Pandemic,10.1093/cid/ciaa1599,1,CLINICAL INFECTIOUS DISEASES,215,223,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,73,2021,O'driscoll 2021
cf6c4da6f3e7e75720d1f6992dd54c1e,9768,Zika virus,S.B.,Mulkey,Complexities of Zika Diagnosis and Evaluation in a U.S. Congenital Zika Program,10.4269/ajtmh.20-1256,6,American Journal of Tropical Medicine and Hygiene,2210,2219,FALSE,NA,NA,No,Yes,No,Yes,No,104,2021,Mulkey 2021
24bfb2e0340fb49aedf1168e33fff4a0,9777,Zika virus,A.S.,Browne,Spatial; Sociodemographic; and Weather Analysis of the Zika Virus Outbreak: U.S. Virgin Islands; January 2016–January 2018,10.1089/vbz.2021.0098,12,Vector-Borne and Zoonotic Diseases,NA,NA,FALSE,Yes,Yes,No,Yes,No,Yes,Yes,22,2022,Browne 2022
50235e1425a879c0d43e11509e5b2ebb,9881,Zika virus,C.H.A.,Batto-Menezes,Zika Virus in Rectal Swab Samples.,10.3201/eid2505.180904,5,Emerg Infect Dis,951,954,FALSE,Yes,No,Yes,No,No,Yes,No,25,2019,Batto-Menezes 2019
20f7e8507900f898502647ff237d6d1b,9964,Zika virus,L.,Damasceno,Why Did ZIKV Perinatal Outcomes Differ in Distinct Regions of Brazil? An Exploratory Study of Two Cohorts.,10.1371/journal.pcbi.1007954,7,PLOS COMPUTATIONAL BIOLOGY,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,16,2020,Damasceno 2020
45208dfda26a99e51fc3e9db2d978793,10010,Zika virus,H.A.,Adekola,The prevalence of IGM antibodies to Zika virus in pregnant women in Northern Nigeria,10.36233/0507-4088-162,2,Vopr Virusol,117,123,FALSE,NA,NA,No,No,No,No,No,68,2023,Adekola 2023
0d64294a113aabb7232504ede81a43fd,10045,Zika virus,S,Hattakam,Repeated exposure to dengue virus elicits robust cross neutralizing antibodies against Zika virus in residents of Northeastern Thailand,10.1038/s41598-021-88933-x,9634,Scientific Reports,NA,NA,FALSE,NA,NA,No,No,No,Yes,Yes,11,2021,Hattakam 2021
dcaa73762f923cf411cc94eba64a6637,10094,Zika virus,M.J.,Voss,Public Health Response to Zika Virus Exposure of Air Force Members Deployed to Caribbean Islands; 2016,10.1093/milmed/usaa188,9,Military Medicine,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,No,185,2020,Voss 2020
312afd4b1878bd0c1951208d9c41f2db,10112,Zika virus,M,Vouga,Maternal Infection and Adverse Pregnancy Outcomes among Pregnant Travellers: Results of the International Zika Virus in Pregnancy Registry.,10.3390/v13020341,2,Viruses,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,13,2021,Vouga 2021
d54f5a5a437cd83fdc0fe28b19222817,10125,Zika virus,A.A.,Merriam,A Single-Center Experience with a Pregnant Immigrant Population and Zika Virus Serologic Screening in New York City.,10.1055/s-0039-1688819,731,Am J Perinatol,737,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,7,2020,Merriam 2020
8e7d02c2721afa53ed9899b215bf6a33,10168,Zika virus,I,Griffin,Zika Virus IgM 25 Months after Symptom Onset; Miami-Dade County; Florida; USA,10.3201/eid2512.191022,12,Emerging Infectious Diseases,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,No,25,2019,Griffin 2019
fae8432e987cca2bc7c1c9b3c4180617,10180,Zika virus,M.,Da Costa Castilho,Evidence of Zika Virus Reinfection by Genome Diversity and Antibody Response Analysis; Brazil.,10.3201/eid3002.230122,2,Emerg Infect Dis,310,320,FALSE,NA,NA,Yes,Yes,Yes,Yes,Yes,30,2024,Da Costa Castilho 2024
70eb9419a13bd1ba3fc114b26a022bdf,10252,Zika virus,B,Kisuya,Seroprevalence of Zika virus in selected regions in Kenya,10.1093/trstmh/trz077,NA,Transactions of the Royal Society of Tropical Medicine and Hygiene,735,739,FALSE,NA,NA,No,No,No,Yes,No,113,2019,Kisuya 2019
2e10c0103a09f150f219ebf337fed82a,10318,Zika virus,N,Hcini,Association between confirmed congenital Zika infection at birth and outcomes up to 3 years of life,10.1038/s41467-021-23468-3,3270,Nature Communications,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,12,2021,Hcini 2021
0a0286d27e5687173ada95063ca012ed,10429,Zika virus,E.J.M.,Nascimento,Use of a Blockade-of-Binding ELISA and Microneutralization Assay to Evaluate Zika Virus Serostatus in Dengue-Endemic Areas.,10.4269/ajtmh.19-0270,3,Am J Trop Med Hyg,708,715,FALSE,No,No,Yes,Yes,No,No,No,101,2019,Nascimento 2019
606f62ee098100681cc615904323264d,10437,Zika virus,I.R.,Chelene,Retrospective investigation of IgM antibodies against Zika virus in serum from febrile patients in Mozambique; 2009–2015,10.1186/s13104-019-4511-x,469,BMC Research Notes,NA,NA,FALSE,No,Yes,Yes,Yes,No,No,Yes,12,2019,Chelene 2019
01a59034d290e594bc95053da293b1ea,10495,Zika virus,A.C.,Bandeira,Clinical and laboratory findings of acute Zika virus infection in patients from Salvador during the first Brazilian epidemic.,10.1016/j.bjid.2020.08.005,5,Braz J Infect Dis,NA,NA,FALSE,NA,NA,Yes,NA,NA,NA,NA,24,2020,Bandeira 2020
87222a641f374dcf016e356397236b23,10509,Zika virus,V.V.,Sampaio,A Novel Radiologic Finding to Predict Ophthalmic Abnormalities in Children With Congenital Zika Syndrome,10.1093/jpids/piab010,6,Journal of the Pediatric Infectious Diseases Society,730,737,FALSE,NA,NA,No,Yes,No,Yes,No,10,2021,Sampaio 2021
c653f27395d6ac77653e7762b70d90dd,10526,Zika virus,S,Khongwichit,Molecular epidemiology; clinical analysis; and genetic characterization of Zika virus infections in Thailand (2020–2023),10.1038/s41598-023-48508-4,21030,Scientific Reports,NA,NA,FALSE,No,Yes,Yes,No,No,Yes,Yes,13,2023,Khongwichit 2023
4cc1aea4c437b558fce151711feadc73,10561,Zika virus,G.C.,Perng,Seroprevalence of Zika and Dengue Virus Antibodies among Migrant Workers; Taiwan; 2017,10.3201/eid2504.181449,4,Emerging Infectious Diseases,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,No,25,2019,Perng 2019
f81d2d44a71b4b283227ed75cbe1301a,10625,Zika virus,C,Phatihattakorn,Seroprevalence of Zika virus in pregnant women from central Thailand,10.1371/journal.pone.0257205,9,PLoS One,NA,NA,FALSE,No,Yes,Yes,No,No,Yes,Yes,16,2021,Phatihattakorn 2021
e1b218f9b0f9916aadd934c264062a73,10681,Zika virus,A,Aromolaran,Unequal burden of Zika-associated microcephaly among populations with public and private healthcare in Salvador; Brazil,10.1016/j.ijid.2022.04.030,NA,International Journal of Infectious Diseases,201,204,FALSE,NA,NA,No,Yes,No,Yes,Yes,120,2022,Aromolaran 2022
49b5a1aa3bdac8b40ab8f609688d6152,10697,Zika virus,G.A.,Eskildsen,Integrated Arbovirus Surveillance Improves the Detection Onset of Zika Virus in Panama,10.4269/ajtmh.19-0316,5,American Journal of Tropical Medicine and Hygiene,985,987,FALSE,NA,NA,No,No,No,Yes,No,102,2020,Eskildsen 2020
db4956ecd82901e87f08364ee661b197,10741,Zika virus,Luisa I.,Alvarado-Domenech,Early Childhood Neurodevelopmental Outcomes in Children with Prenatal Zika Virus Exposure: A Cohort Study in Puerto Rico.,10.1016/j.jpeds.2022.05.016,NA,The Journal of Pediatrics,38,45,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,247,2022,Alvarado-Domenech 2022
42a32e55c835f4f8872a8e1fdbe6b3a2,10743,Zika virus,S.E.,Leonhard,Guillain-Barre syndrome during the Zika virus outbreak in Northeast Brazil: An observational cohort study,10.1016/j.jns.2020.117272,NA,Journal of the Neurological Sciences,NA,NA,FALSE,NA,NA,No,Yes,No,Yes,Yes,420,2021,Leonhard 2021
5e6ef97b7fc269b49cf2a26486449a71,10749,Zika virus,Femke W,Overbosch,Dengue; chikungunya and Zika virus infections among Dutch travellers to Suriname: a prospective study during the introduction of chikungunya and Zika virus; 2014 to 2017.,10.2807/1560-7917.ES.2023.28.2.2200344,2,Euro Surveill,NA,NA,FALSE,NA,NA,Yes,Yes,No,No,No,28,2023,Overbosch 2023
cb6ac917bb3732645db4203d5d53d6b7,10760,Zika virus,J,Alger,Microcephaly Outcomes among Zika Virus-Infected Pregnant Women in Honduras.,10.4269/ajtmh.20-1483,5,Am J Trop Med Hyg,1737,1740,FALSE,Yes,Yes,Yes,No,No,Yes,Yes,104,2021,Alger 2021
94579bfba3b445f2ddadb8e4959a686a,10795,Zika virus,T,Densathaporn,Survey on neutralizing antibodies against Zika virus eighteen months post-outbreak in two southern Thailand communities.,10.1186/s12879-020-05654-8,1,BMC Infect Dis,921,NA,FALSE,Yes,Yes,Yes,Yes,NA,Yes,Yes,20,2020,Densathaporn 2020
d2c7cad34dfe9f308c4351e8927f016b,10816,Zika virus,Daniel,Nunez-Avellaneda,Co-Circulation of All Four Dengue Viruses and Zika Virus in Guerrero; Mexico; 2019,10.1089/vbz.2020.2742,6,Vector-borne and Zoonotic Diseases,NA,NA,FALSE,NA,NA,No,No,No,No,Yes,21,2021,Nunez-Avellaneda 2021
fac3dbd9200fd7641ce41b5c09f2b5eb,10818,Zika virus,Giulia P.,Lima,Factors associated with the development of Congenital Zika Syndrome: a case-control study,10.1186/s12879-019-3908-4,277,BMC Infectious Diseases,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,19,2019,Lima 2019
f4e0a65226a3db4c915b1f55204126f8,10933,Zika virus,Brayan,Bayona-Pacheco,Seroprevalence of Zika virus among blood donors before the epidemic in Barranquilla; Colombia; 2015-2016.,10.1590/0001-3765201920180860,3,An Acad Bras Cienc,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,Yes,91,2019,Bayona-Pacheco 2019
e12d008e95b54ce28b7b23b081fef034,10946,Zika virus,Jackeline,Alger,Neurodevelopmental assessment of normocephalic children born to Zika virus exposed and unexposed pregnant people,10.1038/s41390-023-02951-1,NA,Pediatric Research,566,572,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,95,2024,Alger 2024
faaf70811c73321c24da9dc888cf7566,10965,Zika virus,Luiza Emylce Pela,Rosado,Risk of adverse pregnancy and infant outcomes associated with prenatal Zika virus infection: a post‑epidemic cohort in Central‑West Brazil,10.1038/s41598-023-33334-5,7335,Scientific Reports,NA,NA,FALSE,Yes,Yes,Yes,Yes,No,Yes,Yes,13,2023,Rosado 2023
2d8889111c931a2ec14a9edafad63910,10999,Zika virus,Marycelin Mandu,Baba,Cryptic Zika virus infections unmasked from suspected malaria cases in Northeastern Nigeria.,10.1371/journal.pone.0292350,11,PLoS One,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,18,2023,Baba 2023
6b17be35b78bff9c0ca5adf4d714b243,11010,Zika virus,R,Cachay,Zika Virus Seroprevalence in Two Districts of Chincha; Ica; Peru: A Cross-Sectional Study.,10.4269/ajtmh.20-1339,1,Am J Trop Med Hyg,192,198,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,106,2021,Cachay 2021
81fe40b127b3c2ec40bd4a1966f44b7b,11011,Zika virus,A,Moreira-Soto,Rapid decline of Zika virus NS1 antigen-specific antibody responses; northeastern Brazil.,10.1007/s11262-020-01772-2,5,Virus Genes,632,637,FALSE,NA,NA,No,No,No,Yes,Yes,56,2020,Moreira-Soto 2020
83e096b736bdf46ff8563d984fb2b1f6,11048,Zika virus,Nuria,Sanchez Clemente,Can Zika Virus Infection in High Risk Pregnant Women Be Dierentiated on the Basis of Symptoms?,10.3390/v12111263,1263,Viruses,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,12,2020,Sanchez Clemente 2020
c55c0519e23d025e759117682b701c03,11114,Zika virus,Joao V.,Oliveira,Neonatal surveillance for congenital Zika infection during the 2016 microcephaly outbreak in Salvador; Brazil: Zika virus detection in asymptomatic newborns,10.1002/ijgo.13042,NA,Gynecology and Obstetrics,9,14,FALSE,NA,NA,Yes,No,No,Yes,Yes,148,2020,Oliveira 2020
7f6e9ec2430dc22d5115dbc67b684e95,11133,Zika virus,B.B.,Salgado,Prevalence of arbovirus antibodies in young healthy adult population in Brazil.,10.1186/s13071-021-04901-4,1,Parasit Vectors,403,NA,FALSE,Yes,No,Yes,Yes,No,Yes,No,14,2021,Salgado 2021
70e4ea0bcd25216d36644899c62b52fd,11206,Zika virus,Christina,Merakou,"Diagnosis of Imported Dengue and Zika Virus Infections in Italy
from November 2015 to November 2022: Laboratory Surveillance
Data from a National Reference Laboratory",10.3390/v16010050,1,Viruses,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,16,2023,Merakou 2023
e41a8653980200b9ea5f7750aed315bb,11213,Zika virus,G,Ankrah,Serological evidence of Zika virus infection in febrile patients at Greater Accra Regional Hospital; Accra Ghana.,10.1186/s13104-019-4371-4,1,BMC Res Notes,NA,NA,FALSE,NA,NA,Yes,No,No,Yes,No,12,2019,Ankrah 2019
1b14ab9afc1ad361490e7372abc312a3,11271,Zika virus,Nina Dwi,Putri,"Absence of Evidence of Zika Virus Infection in Cord Blood and Urine from Newborns with
Congenital Abnormalities; Indonesia",10.4269/ajtmh.19-0593,4,Am J Trop Med Hyg,876,879,FALSE,NA,NA,Yes,No,No,Yes,Yes,102,2020,Putri 2020
e8bee166b2917509435850c106624cb9,11277,Zika virus,W,Dammermann,Asymptomatic arbovirus and campylobacter infections in German travelers to Asia.,10.1007/s00705-023-05870-y,10,Arch Virol,254,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,168,2023,Dammermann 2023
181f1736f3c5dd712a123217b8dc119c,11297,Zika virus,R.A.A.,Ximenes,Zika-related adverse outcomes in a cohort of pregnant women with rash in Pernambuco; Brazil.,10.1371/journal.pntd.0009216,3,PLoS Negl Trop Dis,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,15,2021,Ximenes 2021
3e06351e9b906fb67a4b2e176a890887,11328,Zika virus,P.M.S.,Castanha,Perinatal analyses of Zika- and dengue virus-specific neutralizing antibodies: A microcephaly case-control study in an area of high dengue endemicity in Brazil.,10.1371/journal.pntd.0007246,3,PLoS Negl Trop Dis,NA,NA,FALSE,Yes,No,Yes,No,No,Yes,Yes,13,2019,Castanha 2019
abf0e02c462fe9c39deb56e463bcd887,11434,Zika virus,C.M.,Zhou,Emergence of Zika virus infection in China.,10.1371/journal.pntd.0008300,5,PLoS Negl Trop Dis,NA,NA,FALSE,Yes,No,Yes,Yes,NA,Yes,Yes,14,2020,Zhou 2020
566c61975ab51782fb18e09192ac62b8,11438,Zika virus,A.R.S.,Perisse,Zika; dengue and chikungunya population prevalence in Rio de Janeiro city; Brazil; and the importance of seroprevalence studies to estimate the real number of infected individuals.,10.1371/journal.pone.0243239,12,PLoS One,NA,NA,FALSE,Yes,No,Yes,Yes,No,Yes,Yes,15,2020,Perisse 2020
dc07d8467b4a1476ff14ddad50f4d5e7,11477,Zika virus,S,Pollett,The seroepidemiology of dengue in a US military population based in Puerto Rico during the early phase of the Zika pandemic.,10.1371/journal.pntd.0009986,1,PLoS Negl Trop Dis,NA,NA,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,16,2022,Pollett 2022
d5072db91e7d3e9ea264e4888fe2b2e0,11493,Zika virus,G.O.,Mwanyika,Seroprevalence and associated risk factors of chikungunya; dengue; and Zika in eight districts in Tanzania,10.1016/j.ijid.2021.08.040,NA,Int J Infect Dis,271,280,FALSE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,111,2021,Mwanyika 2021
ce5c039a5c3d9b43e4928b2438948c52,11538,Zika virus,Juan P.,Aguilar Ticona,Developmental outcomes in children exposed to Zika virus in utero from a Brazilian urban slum cohort study,10.1371/journal.pntd.0009162,2,PLoS Neglected Tropical Diseases,NA,NA,FALSE,NA,NA,No,Yes,No,Yes,Yes,15,2021,Aguilar Ticona 2021
808d3184c2a5da93e402a36af1f9fad0,11565,Zika virus,R.E.,Gazeta,Three-Year Clinical Follow-Up of Children Intrauterine Exposed to Zika Virus.,10.3390/v13030523,3,Viruses,NA,NA,FALSE,Yes,No,Yes,No,No,Yes,No,13,2021,Gazeta 2021
621761cc1859761553cf5abede0d83ed,11575,Zika virus,J.D.,Santos,Seroprevalence of Dengue; Chikungunya; and Zika viruses antibodies in a cohort of asymptomatic pregnant women in a low-income region of Minas Gerais; Brazil; 2018-2019.,10.1007/s42770-023-01054-7,3,Braz J Microbiol,1853,1858,FALSE,Yes,No,Yes,No,No,No,No,54,2023,Santos 2023
4bbe9ea84d5728784c35d3993c17b813,11720,Zika virus,F.A.,Rakotomalala,High Seroprevalence of IgG Antibodies toMultiple Arboviruses in People Living with HIV (PLWHIV) inMadagascar,10.3390/v15112258,2258,Viruses,NA,NA,FALSE,NA,NA,Yes,Yes,No,Yes,Yes,15,2023,Rakotomalala 2023
0deced7b63429c2c3f9ddfd1f5298d9e,11853,Zika virus,I.J.A.A.,Jacques,High Incidence of Zika or Chikungunya Infection among Pregnant Women Hospitalized Due to Obstetrical Complications in Northeastern Brazil-Implications for Laboratory Screening in Arbovirus Endemic Area.,10.3390/v13050744,5,Viruses,NA,NA,FALSE,Yes,No,Yes,No,No,Yes,No,13,2021,Jacques 2021
e7509a6f16e5e76afe1f1545e654ea94,11866,Zika virus,R,Burger-Calderon,Age-dependent manifestations and case definitions of paediatric Zika: a prospective cohort study,10.1016/S1473-3099(19)30547-X,NA,The Lancet Infectious Disease,371,380,FALSE,NA,NA,Yes,Yes,No,Yes,No,20,2020,Burger-Calderon 2020
0e8a2a9e3f370fe29807432d31fda8df,11891,Zika virus,A,Kitro,Seroprevalence of dengue; Japanese encephalitis and Zika among long-term expatriates in Thailand.,10.1093/jtm/taae022,2,J Travel Med,NA,NA,FALSE,Yes,Yes,Yes,Yes,NA,Yes,Yes,31,2024,Kitro 2024
f80e550fe1260009d64405fb808523a7,11900,Zika virus,R.S.,Martins,The role of pregnant women with rash in the Zika virus sentinel surveillance.,10.1590/0037-8682-0351-2018,NA,Rev Soc Bras Med Trop,NA,NA,FALSE,Yes,Yes,Yes,No,NA,Yes,NA,52,2019,Martins 2019
