id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,r_pathway,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty
6167a3a6c3e6a64b3a856d903b588581,b01b4542e5403f87c34ea23434bfb592,2099,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Not significant,Not adjusted,Both,Hospital based,Healthcare workers,NA,NA,47,"Hong Kong SAR,  China",Prince of Wales Hospital,4,Mar-03,2003,10,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
6167a3a6c3e6a64b3a856d903b588581,9b8a9c5fac4495bb96b964ffdae63aea,2099,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Infection,Close contact,NA,Significant,Unspecified,Both,Hospital based,Healthcare workers,NA,NA,47,"Hong Kong SAR,  China",Prince of Wales Hospital,4,Mar-03,2003,10,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
6167a3a6c3e6a64b3a856d903b588581,efa1a9a0ed40e4e849a815b105d1f009,2099,SARS-CoV,Attack rate,23.1,0,Percentage (%),5,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Healthcare workers,NA,NA,65,"Hong Kong SAR,  China",Prince of Wales Hospital,4,Mar-03,2003,10,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate,5 - 37,NA,NA
34eb43bdf51f6a104c2507cafc70d82b,e23b885813ebd2fe504aad58b8ff8665,2099,SARS-CoV,Seroprevalence - IgG,100,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,15,"Hong Kong SAR,  China",Prince of Wales Hospital,4,Mar-03,2003,10,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
6167a3a6c3e6a64b3a856d903b588581,b79fd810c75937d6c1785a92ca7c74e3,2099,SARS-CoV,Human delay - incubation period,3,0,Days,NA,NA,Median,NA,NA,2,6,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Persons under investigation,NA,NA,11,"Hong Kong SAR,  China",Prince of Wales Hospital,4,Mar-03,2003,10,Mar-03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,2 - 6
1b87d8745d744bdaa99709155e5df783,7ea7a4732c3f63eee56d39eda7b4a433,2142,SARS-CoV,Secondary attack rate,19,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,31,Canada,Greater Toronto Area,23,Mar-03,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Other transmission parameters,NA,NA,NA
1b87d8745d744bdaa99709155e5df783,b8656d28bc00627906ac7abc8a6da90a,2142,SARS-CoV,Human delay - admission to care>discharge/recovery,19.5,0,Days,13,25,Median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,7,Canada,Greater Toronto Area,23,Mar-03,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,13 - 25,NA,NA
1b87d8745d744bdaa99709155e5df783,1bbb2a88e9881380f9e86cfbb9d969cc,2142,SARS-CoV,Human delay - incubation period,5,0,Days,3,8,Median,NA,NA,1,15,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Hospital based,Healthcare workers,NA,NA,7,Canada,Greater Toronto Area,23,Mar-03,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,3 - 8,Range,1 - 15
1b87d8745d744bdaa99709155e5df783,9ccff6dbf9a0ee763d9917c8b24d367f,2142,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,Infection,Close contact;Occupation,Healthcare,Significant,Unspecified,Unspecified,Hospital based,Healthcare workers,NA,NA,31,Canada,Greater Toronto Area,23,Mar-03,2003,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
ce8c17501057fe2e84adf8edd4034d05,e39af3b37ed60c7cae44d58da1d6f7e2,2223,SARS-CoV,"Reproduction number (Effective, Re)",NA,0,NA,0.13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,Empirical (contact tracing),NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Household based,Unspecified,NA,NA,2658,China,Hong Kong,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,Human-human,Reproduction number,0.13 - 0.5,NA,NA
ce8c17501057fe2e84adf8edd4034d05,d29e73df37a9279cfaaec989f12340c5,2223,SARS-CoV,Human delay - incubation period,4.82,0,Days,NA,NA,Mean,NA,NA,4.23,5.5,95% CI,NA,NA,Gamma,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Household based,NA,NA,NA,2658,China,Hong Kong,NA,NA,2003,NA,NA,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,95% CI,4.23 - 5.5
f47291bd8d9a06bfe4b16e830222df10,0cad00b395a1361cb6147702dbc141a0,2308,SARS-CoV,Severity - case fatality rate (CFR),7,NA,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,5,75,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,China,Hong Kong,24,Mar 03,2003,28,Mar 03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
f47291bd8d9a06bfe4b16e830222df10,3e05a2696911e58e85e88a5d2aff488b,2308,SARS-CoV,Human delay - time in care (length of stay),22.1,0,Days,NA,NA,Mean,3.1,Standard Deviation,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,"Symptoms, Time",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,China,Hong Kong,24,Mar 03,2003,28,Mar 03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,3.1
f47291bd8d9a06bfe4b16e830222df10,1d3ed8086b7892293de0c9ffe3d95158,2308,SARS-CoV,Seroprevalence - IgG,93,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,70,75,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,China,Hong Kong,24,Mar 03,2003,28,Mar 03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,NA,NA,NA
5296ec79c26b7f08fcf235c22b5bd8bf,dea522fd454238fe68773cdcc1122515,2311,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Infection,Close contact;Other,Healthcare,Significant,Adjusted,Both,Hospital based,Healthcare workers,17,67,443,China,"Beijing, Tianjin",NA,Apr 04,2004,NA,Jun 06,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
b522d00843130cdb11ce4cabf98c67f7,960749717620e92db544b283001326a0,2326,SARS-CoV,Reproduction number (Basic R0),3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Branching process,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,Reproduction number,NA,NA,NA
b522d00843130cdb11ce4cabf98c67f7,a4ebbe62a946736669dc670fd86733f6,2326,SARS-CoV,"Reproduction number (Effective, Re)",NA,0,NA,0.9,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Branching process,Other,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,TRUE,Unspecified,Reproduction number,0.9 - 1.1,NA,NA
b522d00843130cdb11ce4cabf98c67f7,57eee20cfc12e1d94c29654652c9da1f,2326,SARS-CoV,Human delay - other human delay (go to section),0.16,0,Days,NA,NA,Median,NA,NA,0,0.67,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Latent period,Incubation period,FALSE,FALSE,NA,Human delay,NA,95% CI,0 - 0.67
b522d00843130cdb11ce4cabf98c67f7,eb9645fe5c9245bf73491d7b52adf0da,2326,SARS-CoV,Human delay - infectious period,21.6,0,Days,NA,NA,Median,NA,NA,14.9,26.8,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,95% CI,14.9 - 26.8
abbf0236a09a0e22e2210f90a8225e02,c4fd858243d3ae1921429fe0cc329e1f,2408,SARS-CoV,Attack rate,6.3,0,Percentage (%),NA,NA,NA,NA,NA,5.3,7.3,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Other,TRUE,FALSE,NA,NA,NA,NA,NA,NA,Contact based,Other,NA,NA,NA,China,"Changping, Chongwen, Dongcheng, Shijgshan, Xicheng",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate,NA,95% CI,5.3 - 7.3
abbf0236a09a0e22e2210f90a8225e02,ea5456ea191fa08b188a0d88dd265b90,2408,SARS-CoV,Attack rate,11.2,0,Percentage (%),NA,NA,NA,NA,NA,9.4,13,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Age,TRUE,FALSE,NA,NA,NA,NA,NA,NA,Contact based,Other,NA,NA,NA,China,"Changping, Chongwen, Dongcheng, Shijgshan, Xicheng",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate,NA,95% CI,9.4 - 13
abbf0236a09a0e22e2210f90a8225e02,3a36acc85f4aee3a7e718aa5cadec168,2408,SARS-CoV,Human delay - symptom onset>admission to care,NA,0,Days,2,6,Median,NA,NA,1,14,IQR,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Time,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,China,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,2 - 6,IQR,1 - 14
e8ebcab6c2237ded4e84e9c35da8b76e,ac6855620d41174fe22aeba90f4231c4,2459,SARS-CoV,Human delay - symptom onset>admission to care,6,0,Days,NA,NA,Median,NA,NA,0,9,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,Hospital based,NA,NA,NA,20,Singapore,Singapore,28,Feb 02,2003,10,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,NA,0 - 9
e8ebcab6c2237ded4e84e9c35da8b76e,72694534de6ec7b0fa0d392e1c244001,2459,SARS-CoV,Human delay - incubation period,NA,0,Days,2,12,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Level of exposure,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Singapore,Singapore,28,Feb 02,2003,10,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,2 - 12,NA,NA
f26f65f7e2752081ae26086d7c76eeba,91340b9f7f1cfc5672b5fce9f6f2b0f3,2541,SARS-CoV,Attack rate,0,0,Percentage (%),0,18.3,NA,NA,NA,0,26.4,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Travel based,Persons under investigation,NA,NA,NA,"China, Hong Kong SAR,  China, Taiwan,  China",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate,0 - 18.3,95% CI,0 - 26.4
f26f65f7e2752081ae26086d7c76eeba,ae80d7004ebebccd6aa9b9589f9119d3,2541,SARS-CoV,Attack rate,0,0,Percentage (%),0,27.7,NA,NA,NA,0,40.2,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,Other,TRUE,TRUE,NA,NA,NA,NA,NA,NA,Travel based,Persons under investigation,NA,NA,NA,"China, Hong Kong SAR,  China, Taiwan,  China","Beijing, Hong Kong. Taipei",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Attack rate,0 - 27.7,95% CI,0 - 40.2
f26f65f7e2752081ae26086d7c76eeba,a6e113367c944a24e2a36b75d8d4b510,2541,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Infection,Close contact,NA,Significant,NA,NA,Contact based,Persons under investigation,NA,NA,112,"China, Hong Kong SAR,  China","Beijing, Hong Kong",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
f26f65f7e2752081ae26086d7c76eeba,3fb11b3030ecc19f5254d957a5db879a,2541,SARS-CoV,Human delay - incubation period,4,0,Days,NA,NA,NA,NA,NA,2,8,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Travel based,Persons under investigation,NA,NA,22,"Hong Kong SAR,  China, Taiwan,  China","Hong Kong, Taipei",NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,2 - 8
8aeb385a793628a255a9d478f22566f3,edc7226925667cb7fd1b3021fd53578a,2610,SARS-CoV,Seroprevalence - Unspecified,NA,0,Percentage (%),2,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,Level of exposure,TRUE,TRUE,NA,NA,NA,NA,NA,Unspecified,Contact based,General population,NA,NA,146,Vietnam,Hanoi,NA,Oct 10,2003,NA,May 05,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Seroprevalence,2 - 15.5,NA,NA
8aeb385a793628a255a9d478f22566f3,2f1bb83f34fb19bcccd0f04ef0e50031,2610,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Infection,Hospitalisation;Occupation;Other,Healthcare;Other,Significant,Adjusted,NA,Contact based,General population,NA,NA,85,Vietnam,Hanoi,NA,Oct 10,2003,NA,May 05,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
8aeb385a793628a255a9d478f22566f3,9c60ee00897efb22176f906614bea2ff,2610,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,Infection,Age;Cormobidity;Other,NA,Not significant,Adjusted,NA,Hospital based,General population,NA,NA,85,Vietnam,Hanoi,NA,Oct 10,2003,NA,May 05,2004,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
d1b7cd0981c642a53001ea9cfac1c575,bc324a1c3ec0c033941660ae9e9ac9e8,2613,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Infection,Age;Other;Sex,NA,Significant,Not adjusted,NA,Hospital based,General population,NA,NA,127,Vietnam,Hanoi French Hospital (HFH),26,Feb 02,2003,7,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
d1b7cd0981c642a53001ea9cfac1c575,50118f64759f73f5a4de5515855092a5,2613,SARS-CoV,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Infection,Age;Occupation;Other,Healthcare,Not significant,Not adjusted,NA,Hospital based,General population,NA,NA,127,Vietnam,Hanoi French Hospital (HFH),26,Feb 02,2003,7,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Risk factors,NA,NA,NA
06af5aa24c1bff1c54fedf1e622113a7,e5a9235bcd64d46766626d22ff714a5c,2614,SARS-CoV,Severity - case fatality rate (CFR),17.2,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,302,1755,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1755,"Hong Kong SAR,  China",NA,19,Mar 03,2003,2,Apr 04,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,NA,NA
06af5aa24c1bff1c54fedf1e622113a7,233062188274eda3e0499e873929db3f,2614,SARS-CoV,Severity - case fatality rate (CFR),18.1,0,Percentage (%),NA,NA,NA,NA,NA,10.5,28.1,95% CI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,Adjusted,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,NA,NA,NA,NA,NA,"Hong Kong SAR,  China",NA,19,Mar 03,2003,27,Mar 03,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Severity,NA,95% CI,10.5 - 28.1
528bef128f685c929438059acf27bd43,de86861a43e0e9943b3e62a3e067e7e0,2650,SARS-CoV,Human delay - incubation period,NA,0,Days,11.44,11.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Unspecified,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hong Kong SAR,  China",NA,17,Mar 03,2003,10,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,11.44 - 11.83,NA,NA
bdb76124250f724bd995a4230b56a986,88201c033d0e4a118764747c8892ef5d,2712,SARS-CoV,Human delay - incubation period,4,0,Days,NA,NA,Median,NA,NA,1,18,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Unspecified,NA,NA,19,"Canada, Hong Kong SAR,  China, United States",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Range,1 - 18
c055305942e5ce856c210b02965067a9,36b8cc03bf7154d50f01d1efb63ffd9e,2792,SARS-CoV,Human delay - incubation period,5.3,0,Days,NA,NA,Mean,4.5,Standard Deviation,NA,NA,NA,NA,NA,Gamma,1.4,Shape,FALSE,0.26,Scale,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,85,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,4.5
c055305942e5ce856c210b02965067a9,807164ce20cebeb7d2484c2a9884a70b,2792,SARS-CoV,Human delay - symptom onset>admission to care,3.5,0,Days,NA,NA,Mean,3.2,Standard Deviation,NA,NA,NA,NA,NA,Gamma,1.3,Shape,FALSE,0.37,Scale,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,354,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,3.2
c055305942e5ce856c210b02965067a9,b3f1ed89f327e8e02f7836f79ca97a05,2792,SARS-CoV,Human delay - symptom onset>death,21,0,Days,NA,NA,Mean,15,Standard Deviation,NA,NA,NA,NA,NA,Gamma,2.1,Shape,FALSE,0.11,Scale,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,354,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,15
c055305942e5ce856c210b02965067a9,f9efe84a73b090405020ef954da2a074,2792,SARS-CoV,Human delay - symptom onset>discharge/recovery,26,0,Days,NA,NA,Mean,11,Standard Deviation,NA,NA,NA,NA,NA,Gamma,5.6,Shape,FALSE,0.22,Scale,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,354,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,11
c055305942e5ce856c210b02965067a9,7905047eb717b442a16ef0f54e3c53e7,2792,SARS-CoV,Human delay - admission to care>discharge/recovery,23,0,Days,NA,NA,Mean,11,Standard Deviation,NA,NA,NA,NA,NA,Gamma,4.1,Shape,FALSE,0.18,Scale,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,354,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,11
c055305942e5ce856c210b02965067a9,86dbe11fd727a1905244702cd8aa9896,2792,SARS-CoV,Human delay - admission to care>death,17,0,Days,NA,NA,Mean,16,Standard Deviation,NA,NA,NA,NA,NA,Gamma,1.2,Shape,FALSE,0.068,Scale,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,354,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Human delay,NA,Standard Deviation,16
c055305942e5ce856c210b02965067a9,2fb8a0fe57655b1a5ecee9932202169c,2792,SARS-CoV,"Reproduction number (Effective, Re)",4.8,0,No units,NA,NA,Mean,NA,NA,2.2,8.8,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Start outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,354,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Reproduction number,NA,95% CrI,2.2 - 8.8
c055305942e5ce856c210b02965067a9,b41c884988120b0d4a51633c6261e715,2792,SARS-CoV,"Reproduction number (Effective, Re)",0.75,0,No units,NA,NA,Mean,NA,NA,0.65,0.85,95% CrI,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,End outbreak,NA,Compartmental model,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Unspecified,Persons under investigation,NA,NA,354,China,Shanxi,NA,Feb 02,2003,NA,May 05,2003,NA,FALSE,NA,NA,FALSE,FALSE,NA,Reproduction number,NA,95% CrI,0.65 - 0.85
9695d2e847b67f562ceb1ff1f62b2229,b59c432921f7b4ef6981404858787156,2839,SARS-CoV,Reproduction number (Basic R0),1.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hong Kong SAR,  China",NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Reproduction number,NA,NA,NA
9695d2e847b67f562ceb1ff1f62b2229,a26ee5946a404381f25abaafad51d653,2839,SARS-CoV,Reproduction number (Basic R0),1.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canada,Toronto,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Reproduction number,NA,NA,NA
