id,parameter_data_id,covidence_id,pathogen,parameter_type,parameter_value,exponent,parameter_unit,parameter_lower_bound,parameter_upper_bound,parameter_value_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,cfr_ifr_numerator,cfr_ifr_denominator,distribution_type,distribution_par1_value,distribution_par1_type,distribution_par1_uncertainty,distribution_par2_value,distribution_par2_type,distribution_par2_uncertainty,method_from_supplement,method_moment_value,cfr_ifr_method,method_r,method_disaggregated_by,method_disaggregated,method_disaggregated_only,riskfactor_outcome,riskfactor_name,riskfactor_occupation,riskfactor_significant,riskfactor_adjusted,population_sex,population_sample_type,population_group,population_age_min,population_age_max,population_sample_size,population_country,population_location,population_study_start_day,population_study_start_month,population_study_start_year,population_study_end_day,population_study_end_month,population_study_end_year,genome_site,genomic_sequence_available,other_delay_start,other_delay_end,inverse_param,parameter_from_figure,parameter_class,ebola_variant,other_delay,article_qa_score
4f3b492df67cbc164915189b2e2e2a92,a513ab5e53072dffad57144aa59259e0,2150,Ebola virus,Human delay - Symptom Onset/Fever to Test,4,0,Days,NA,NA,Median,NA,NA,3,6,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,78,Sierra Leone,Port Loko,12,Dec,2014,14,Mar,2015,NA,FALSE,Symptom Onset/Fever,Test,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Test,60
4f3b492df67cbc164915189b2e2e2a92,c806ef050f18801e22873c5f5a0f9235,2150,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,6,0,Days,NA,NA,Median,NA,NA,4,7,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,48,Sierra Leone,Port Loko,12,Dec,2014,14,Mar,2015,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Admission to Care/Hospitalisation,60
4f3b492df67cbc164915189b2e2e2a92,a3862033d78934e73793b9c12a4d1a8b,2150,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,4,0,Days,NA,NA,Median,NA,NA,2,5,Inter Quartile Range (IQR),NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,NA,NA,78,Sierra Leone,Port Loko,12,Dec,2014,14,Mar,2015,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Unspecified,Symptom Onset/Fever to Admission to Care/Hospitalisation,60
21ef513868edc1a8249907404359737d,58b619fd45e73e19351c14ae05545151,2160,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Other,Other,NA,Unspecified,Adjusted,NA,NA,NA,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,15,Jul,2014,15,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,80
f01b0d477df5c379ff080b30102cbb32,3c0ea18fcdba7d34253832caca45a1b1,2240,Ebola virus,Human delay - Symptom Onset/Fever to Recovery/non-Infectiousness,12,0,Days,2,35,Mean,NA,NA,2,35,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,NA,NA,0,81,425,Uganda,Gulu,NA,Aug,2000,NA,Jan,2001,NA,FALSE,Symptom Onset/Fever,Recovery/non-Infectiousness,FALSE,FALSE,Human delay,Sudan virus (SUDV),Symptom Onset/Fever to Recovery/non-Infectiousness,40
f01b0d477df5c379ff080b30102cbb32,9e9d80659626c6ea08601d35033c88b6,2240,Ebola virus,Human delay - time in care (length of stay),10,0,Days,1,29,Mean,NA,NA,1,29,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,NA,NA,0,81,425,Uganda,Gulu,NA,Aug,2000,NA,Jan,2001,NA,FALSE,NA,NA,FALSE,FALSE,Human delay,Sudan virus (SUDV),NA to NA,40
f01b0d477df5c379ff080b30102cbb32,387d1b53341e469199e787748f186054,2240,Ebola virus,Attack rate,1.26,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,Age;Sex,TRUE,FALSE,NA,NA,NA,NA,NA,Both,NA,NA,0,81,425,Uganda,Gulu,NA,Aug,2000,NA,Jan,2001,NA,FALSE,NA,NA,FALSE,FALSE,Attack rate,Sudan virus (SUDV),NA to NA,40
d29f2663a6067a4d3014a1575ee5afcf,45761b1d606b49dbd55fc3c2a843d457,2241,Ebola virus,Severity - case fatality rate (CFR),NA,0,Percentage (%),0,100,Mean,NA,NA,0,100,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,Uganda,Gulu district,NA,NA,2000,NA,NA,2000,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,20
d29f2663a6067a4d3014a1575ee5afcf,b118fcfa8346c9f003331eddb1bd490a,2241,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Infection,Other,NA,Unspecified,NA,Both,NA,NA,NA,NA,NA,Uganda,Gulu district,NA,NA,2000,NA,NA,2000,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Unspecified,NA to NA,20
d29f2663a6067a4d3014a1575ee5afcf,b009d55bec1faab23fc82eacdff781d7,2241,Ebola virus,Attack rate,NA,-3,No units,1,2.38,NA,NA,NA,1,2.38,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,NA,NA,NA,NA,NA,Uganda,Gulu district,NA,NA,2000,NA,NA,2000,NA,FALSE,NA,NA,FALSE,FALSE,Attack rate,Unspecified,NA to NA,20
1b88ce0717f50e335bf07a0b487e38fa,02c7459e84fad5d50d60d53a47207223,2253,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Occupation;Other;Sex,Healthcare,Not significant,Not adjusted,Both,Hospital based,NA,NA,NA,NA,Nigeria,Lagos; Port Harcourt,20,Jul,2014,30,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,60
1b88ce0717f50e335bf07a0b487e38fa,ca500d385258d79d2d9a0ac667667a1b,2253,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,Death,Age,NA,Significant,Not adjusted,Both,Hospital based,NA,NA,NA,NA,Nigeria,Lagos; Port Harcourt,20,Jul,2014,30,Sep,2014,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,60
1b88ce0717f50e335bf07a0b487e38fa,cb506449c73a72ba2a7bc7bdbbfa742a,2253,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,5,0,Days,NA,NA,Mean,2.2,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,NA,NA,NA,8,Nigeria,Lagos; Port Harcourt,20,Jul,2014,30,Sep,2014,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Admission to Care/Hospitalisation,60
1b88ce0717f50e335bf07a0b487e38fa,cc589bb1e3ae47f67fc0c78909b7159c,2253,Ebola virus,Human delay - Symptom Onset/Fever to Discharge from Care/Hospital,11.3,0,Days,NA,NA,Mean,4.3,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,NA,NA,NA,8,Nigeria,Lagos; Port Harcourt,20,Jul,2014,30,Sep,2014,NA,FALSE,Symptom Onset/Fever,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Discharge from Care/Hospital,60
1b88ce0717f50e335bf07a0b487e38fa,ab4258e8a4c1496d4cc5c97c2c474d36,2253,Ebola virus,Human delay - Symptom Onset/Fever to Admission to Care/Hospitalisation,3.4,0,Days,NA,NA,Mean,2,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,NA,NA,NA,12,Nigeria,Lagos; Port Harcourt,20,Jul,2014,30,Sep,2014,NA,FALSE,Symptom Onset/Fever,Admission to Care/Hospitalisation,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Admission to Care/Hospitalisation,60
1b88ce0717f50e335bf07a0b487e38fa,1da9d34fce6c5542fbb797f8c688544e,2253,Ebola virus,Human delay - Symptom Onset/Fever to Discharge from Care/Hospital,15.5,0,Days,NA,NA,Mean,4.9,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,NA,NA,NA,12,Nigeria,Lagos; Port Harcourt,20,Jul,2014,30,Sep,2014,NA,FALSE,Symptom Onset/Fever,Discharge from Care/Hospital,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Discharge from Care/Hospital,60
80f0d02ea012f8e19a3ec8cfc48525d3,8c4ca26dc982f5a773493f2a555ff44b,2256,Ebola virus,Seroprevalence - IgG,5.2,0,Percentage (%),0,10,NA,NA,NA,0,10,Range,35,672,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Unspecified,NA,Time,TRUE,FALSE,NA,NA,NA,NA,NA,Unspecified,Other,Other,NA,NA,672,Guinea;Liberia;Sierra Leone,Lassa Diagnostic Laboratory,NA,NA,2007,NA,NA,2014,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Unspecified,NA to NA,40
65af0571b59ebbbf4dba776120815f51,2b881224ae992480df16e29520da8b53,2325,Ebola virus,Seroprevalence - IgG,15.3,0,Percentage (%),1.5,32.4,NA,NA,NA,14.3,16.5,CI95%,667,4349,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,4349,Gabon,Rural Gabonese populations,NA,Jun,2005,NA,Sep,2008,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Zaire Ebola virus (EBOV),NA to NA,60
65af0571b59ebbbf4dba776120815f51,04bf5e212abc0d0f4552f524d4ed1ac2,2325,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Other,NA,Significant,Adjusted,Both,Community based,General population,NA,NA,4349,Gabon,Rural Gabonese populations,NA,Jun,2005,NA,Sep,2008,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,60
65af0571b59ebbbf4dba776120815f51,a307ccf9a91d4773e3977c17e854f057,2325,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Other;Sex,NA,Not significant,Adjusted,Both,Community based,General population,NA,NA,4349,Gabon,Rural Gabonese populations,NA,Jun,2005,NA,Sep,2008,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,60
65af0571b59ebbbf4dba776120815f51,dc0a6d0b1cc8a402f19b5670a7de9eab,2325,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Age,NA,Significant,Not adjusted,Both,Community based,General population,2,20,362,Gabon,Rural Gabonese populations,NA,Jun,2005,NA,Sep,2008,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,60
65af0571b59ebbbf4dba776120815f51,18dd536619fa45d1399e2ee5aedbaf00,2325,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Sex,NA,Not significant,Not adjusted,Both,Community based,General population,2,20,362,Gabon,Rural Gabonese populations,NA,Jun,2005,NA,Sep,2008,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,60
65af0571b59ebbbf4dba776120815f51,6300fc7b05f43fe9696070c35602343a,2325,Ebola virus,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Serology,Contact with animal;Sex,NA,Significant,Not adjusted,Both,Community based,General population,NA,NA,4349,Gabon,Rural Gabonese populations,NA,Jun,2005,NA,Sep,2008,NA,FALSE,NA,NA,FALSE,FALSE,Risk factors,Zaire Ebola virus (EBOV),NA to NA,60
ceacdc6d0f39f6a950fbf2c2333c683b,6f915f4c1c07b8bce5510a95bb98c186,2328,Ebola virus,Human delay - other human delay (go to section),6.2,0,Days,NA,NA,Mean,NA,NA,3,13,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Persons under investigation,16,57,12,Congo; Rep.,Etoumbi; Mbomo,18,Apr,2005,8,Jul,2005,NA,FALSE,Exposure/Infection,Death,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Exposure/Infection to Death,42.857142857142854
ceacdc6d0f39f6a950fbf2c2333c683b,ae345bcc72dc7514590f874523e2d854,2328,Ebola virus,Severity - case fatality rate (CFR),83,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,10,12,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,Unspecified,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,Persons under investigation,16,57,12,Congo; Rep.,Etoumbi; Mbomo,18,Apr,2005,8,Jul,2005,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA to NA,42.857142857142854
ceacdc6d0f39f6a950fbf2c2333c683b,3e7ded3f7ddf1da7a18c655c18a14c86,2328,Ebola virus,Attack rate,8.6,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,NA,Congo; Rep.,Cuvette Ouest County,18,Apr,2005,8,Jul,2005,NA,FALSE,NA,NA,FALSE,FALSE,Attack rate,Zaire Ebola virus (EBOV),NA to NA,42.857142857142854
ceacdc6d0f39f6a950fbf2c2333c683b,cb7f60047879454c26d997f9dc83078d,2328,Ebola virus,Attack rate,8.7,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,NA,Congo; Rep.,Etoumbi,18,Apr,2005,8,Jul,2005,NA,FALSE,NA,NA,FALSE,FALSE,Attack rate,Zaire Ebola virus (EBOV),NA to NA,42.857142857142854
ceacdc6d0f39f6a950fbf2c2333c683b,45e8c48f42cbe9e72fd788be37772a25,2328,Ebola virus,Attack rate,7.1,0,Percentage (%),NA,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Post outbreak,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Community based,General population,NA,NA,NA,Congo; Rep.,Mbomo,18,Apr,2005,8,Jul,2005,NA,FALSE,NA,NA,FALSE,FALSE,Attack rate,Zaire Ebola virus (EBOV),NA to NA,42.857142857142854
95579fb008f44b583e7784306bd451b4,e7702957725afc9fec22480bb004a1dd,2337,Ebola virus,"Reproduction number (Effective, Re)",NA,0,NA,0,4.8,NA,NA,NA,0,4.8,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Mid outbreak,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Unspecified,Population based,General population,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,23,Mar,2014,26,Aug,2014,NA,FALSE,NA,NA,FALSE,TRUE,Reproduction number,Unspecified,NA to NA,75
3d610dd574684499347a49c38c490289,35052e74030830ef3d4af5189739952e,2354,Ebola virus,Seroprevalence - Unspecified,4.5,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,17,381,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,Madagascar,Antananarivo; Mandoto; Andasibe; Tsiroanomandidy; Ampijoroa,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Zaire Ebola virus (EBOV),NA to NA,0
3d610dd574684499347a49c38c490289,467380e66e1eaa1e2be53bb58a7c655f,2354,Ebola virus,Seroprevalence - Unspecified,0,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,0,381,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Region,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,Madagascar,Antananarivo; Mandoto; Andasibe; Tsiroanomandidy; Ampijoroa,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Sudan virus (SUDV),NA to NA,0
6398304d463f4d5907887cb084fd2b17,f4f8825f8b49c3e9fc4fbbc12ec61106,2462,Ebola virus,Severity - case fatality rate (CFR),61,0,Percentage (%),NA,NA,NA,NA,NA,NA,NA,NA,46,76,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,Naive,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,Hospital based,Persons under investigation,NA,NA,145,Guinea,Nzérékoré,2,Dec,2014,23,Feb,2015,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Unspecified,NA to NA,0
9b2e88d471febca2b261432bc0477023,33acb0d0b97a570c2da4935174eb337d,2470,Ebola virus,Seroprevalence - IgG,NA,0,Percentage (%),21.2,27.9,NA,NA,NA,21.2,27.9,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sierra Leone,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Unspecified,NA to NA,50
e10962c6b7a42f87ae4b978a175ad5fc,e30289a400e29c28636521b770a62d5b,2506,Ebola virus,Growth rate (r),0.0251,0,NA,NA,NA,Mean,4.8634e-5,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Growth rate,Unspecified,NA to NA,71.42857142857143
e10962c6b7a42f87ae4b978a175ad5fc,664e32126aa3d60475d518b97d8fcea7,2506,Ebola virus,Growth rate (r),0.0159,0,NA,NA,NA,Mean,6.1289e-5,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guinea,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Growth rate,Unspecified,NA to NA,71.42857142857143
e10962c6b7a42f87ae4b978a175ad5fc,219fb4c7edfbf9a87a882620ef9ea08b,2506,Ebola virus,Growth rate (r),0.0919,0,NA,NA,NA,Mean,0.00619,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberia,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Growth rate,Unspecified,NA to NA,71.42857142857143
e10962c6b7a42f87ae4b978a175ad5fc,f250e127a9961d4c359ec1dd08e23f98,2506,Ebola virus,Growth rate (r),0.0536,0,NA,NA,NA,Mean,0.0010186,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sierra Leone,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Growth rate,Unspecified,NA to NA,71.42857142857143
e10962c6b7a42f87ae4b978a175ad5fc,9b480a8359c002da0a5fec68bdf2601a,2506,Ebola virus,Reproduction number (Basic R0),1.3522,0,NA,NA,NA,Median,NA,NA,1.3506,1.3537,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guinea;Liberia;Sierra Leone,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
e10962c6b7a42f87ae4b978a175ad5fc,959788db723fd0b98a5272909bc3ac2e,2506,Ebola virus,Reproduction number (Basic R0),1.2101,0,NA,NA,NA,Median,NA,NA,1.2084,1.2119,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Guinea,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
e10962c6b7a42f87ae4b978a175ad5fc,ff7fe448ed36eb7b444b95be07cab993,2506,Ebola virus,Reproduction number (Basic R0),3.0234,0,NA,NA,NA,Median,NA,NA,2.6063,3.4881,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liberia,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
e10962c6b7a42f87ae4b978a175ad5fc,499196c3cfa295a0b34ed17acaf7d937,2506,Ebola virus,Reproduction number (Basic R0),1.9018,0,NA,NA,NA,Median,NA,NA,1.8565,1.9478,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,Growth rate,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sierra Leone,NA,25,Mar,2014,3,May,2015,NA,FALSE,NA,NA,FALSE,FALSE,Reproduction number,Unspecified,NA to NA,71.42857142857143
417866bcde27872c3e1ed992281ae8a8,680c1946b30246cfda8752abcc03b5e9,2532,Ebola virus,Seroprevalence - IgM,NA,0,Percentage (%),2.4,11,NA,NA,NA,2.4,11,Range,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,Death,Age;Sex,NA,Not significant,Unspecified,Both,NA,NA,NA,NA,NA,Sierra Leone,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,Seroprevalence,Unspecified,NA to NA,100
417866bcde27872c3e1ed992281ae8a8,1784fb4763251281ec4def922656a3ba,2532,Ebola virus,Human delay - incubation period,8.4,0,Days,NA,NA,Other,3.7,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,84,165,Liberia,Jenewonde; Dorley-La; Geleyansiesu; Bomota; Government Camp; Sinoe; Quewein; Kayah; Tayla-ta; Waleaquah,NA,Jul,2014,NA,Dec,2014,NA,FALSE,Exposure/Infection,Symptom Onset/Fever,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Exposure/Infection to Symptom Onset/Fever,100
417866bcde27872c3e1ed992281ae8a8,3a6c1a471ba0b12d0030d83bde70446f,2532,Ebola virus,Human delay - serial interval,15.1,0,Days,NA,NA,Median,4.5,Standard deviation (Sd),NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,84,165,Liberia,Jenewonde; Dorley-La; Geleyansiesu; Bomota; Government Camp; Sinoe; Quewein; Kayah; Tayla-ta; Waleaquah,NA,Jul,2014,NA,Dec,2014,NA,FALSE,Symptom Onset/Fever,Other,FALSE,FALSE,Human delay,Zaire Ebola virus (EBOV),Symptom Onset/Fever to Other,100
417866bcde27872c3e1ed992281ae8a8,483e4fdfd9f54a5a1542a3cd9e086d87,2532,Ebola virus,Severity - case fatality rate (CFR),68,0,Percentage (%),50,92,Median,NA,NA,60,74,CI95%,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,Age;Other;Time,TRUE,FALSE,NA,NA,NA,NA,NA,Both,Hospital based,Persons under investigation,0,84,165,Liberia,Jenewonde; Dorley-La; Geleyansiesu; Bomota; Government Camp; Sinoe; Quewein; Kayah; Tayla-ta; Waleaquah,NA,Jul,2014,NA,Dec,2014,NA,FALSE,NA,NA,FALSE,FALSE,Severity,Zaire Ebola virus (EBOV),NA to NA,100
