id,parameter_data_id,covidence_id,parameter_type,parameter_unit,exponent,parameter_value,parameter_value_type,parameter_uncertainty_lower_value,parameter_uncertainty_upper_value,parameter_uncertainty_type,parameter_uncertainty_single_value,parameter_uncertainty_singe_type,parameter_lower_bound,parameter_upper_bound,genome_site,case_definition,cfr_ifr_denominator,cfr_ifr_method,cfr_ifr_numerator,data_available,distribution_par1_type,distribution_par1_uncertainty,distribution_par1_value,distribution_par2_type,distribution_par2_uncertainty,distribution_par2_value,distribution_type,genomic_sequence_available,inverse_param,inverse_param_2,method_disaggregated,method_disaggregated_by,method_disaggregated_only,method_from_supplement,method_moment_value,method_r,name_data_entry,parameter_statistical_approach,parameter_from_figure,population_age_max,population_age_min,population_country,population_group,population_location,population_sample_size,population_sample_type,population_sex,population_study_end_day,population_study_end_month,population_study_end_year,population_study_start_day,population_study_start_month,population_study_start_year,r_pathway,riskfactor_adjusted,riskfactor_name,riskfactor_occupation,riskfactor_outcome,riskfactor_significant,seroprevalence_adjusted,third_sample_param_yn,trimester_exposed,urban_rural_area,article_id,parameter_class,parameter_bounds,comb_uncertainty_type,comb_uncertainty,population_country_original,delay_short,genomic_lineage,prnt_on_elisa,metaanalysis_inclusion,women_or_infants,pregnancy_outcome_type,survey_start_date,survey_end_date,survey_date
a1879211358efb83d2783836a84b5163,654613fbdca95e43dbcaa7e70900111b,3337,Seroprevalence - IgM,Percentage (%),0,74,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,557,NA,414,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Sex,FALSE,FALSE,Unspecified,NA,Richard Sheppard,Observed sample statistic,FALSE,NA,3,Federated States of Micronesia,General population,Yap Island,557,Household based,Both,31,Jul,2007,1,Apr,2007,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Unspecified,2,Seroprevalence,NA,NA,NA,Federated States of Micronesia,NA,NA,FALSE,NA,NA,NA,1 Apr 2007,31 Jul 2007,1 Apr 2007 - 31 Jul 2007
a1879211358efb83d2783836a84b5163,aef82a0d28b1e9b41f2d5522333444f9,3337,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Richard Sheppard,NA,FALSE,NA,3,Federated States of Micronesia,General population,Yap Island,557,Household based,Both,31,Jul,2007,1,Apr,2007,NA,Unspecified,Other;Sex,Unspecified,Serology,Significant,NA,FALSE,Unspecified,Unspecified,2,Risk factors,NA,NA,NA,Federated States of Micronesia,NA,NA,FALSE,NA,NA,NA,1 Apr 2007,31 Jul 2007,1 Apr 2007 - 31 Jul 2007
a1879211358efb83d2783836a84b5163,48cc7b95a10e2b105797c6d9966df7f5,3337,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Richard Sheppard,NA,FALSE,NA,3,Federated States of Micronesia,General population,Yap Island,557,Household based,Both,31,Jul,2007,1,Apr,2007,NA,Unspecified,Age;Other,Unspecified,Serology,Not significant,NA,FALSE,Unspecified,Unspecified,2,Risk factors,NA,NA,NA,Federated States of Micronesia,NA,NA,FALSE,NA,NA,NA,1 Apr 2007,31 Jul 2007,1 Apr 2007 - 31 Jul 2007
4c2f7b4eaab6bd2ae13428909c823539,b3c6597fec5099b8dd076a724a3d04d3,3403,"Reproduction number (Effective, Re)",No units,0,0.16,NA,0.13,0.19,95% CI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,Branching process,Christian,Estimated model parameter,FALSE,NA,NA,United States,General population,Florida,NA,Population based,Unspecified,23,Sep,2016,1,May,2016,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,Unspecified,Unspecified,3,Reproduction number,NA,95% CI,0.13 - 0.19,United States,NA,NA,FALSE,NA,NA,NA,1 May 2016,23 Sep 2016,1 May 2016 - 23 Sep 2016
9e7490762ff2c863e9c40bf0a28abe91,bc03f0ae154d7c72d28711e405e72078,3451,Seroprevalence - IgG,Percentage (%),0,17,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,17,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Tristan Naidoo,Observed sample statistic,FALSE,NA,NA,Bangladesh,Persons under investigation,NA,92,Population based,Unspecified,NA,NA,2014,NA,NA,2014,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,44,Seroprevalence,NA,NA,NA,Bangladesh,NA,NA,FALSE,NA,NA,NA,2014,2014,2014
9e7490762ff2c863e9c40bf0a28abe91,8f93cb4761873843ba029b64ccd0af45,3451,Seroprevalence - IgG,Percentage (%),0,28,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,15,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Tristan Naidoo,Observed sample statistic,FALSE,NA,NA,Bangladesh,Persons under investigation,NA,52,Population based,Unspecified,NA,NA,2015,NA,NA,2015,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,44,Seroprevalence,NA,NA,NA,Bangladesh,NA,NA,FALSE,NA,NA,NA,2015,2015,2015
9e7490762ff2c863e9c40bf0a28abe91,b31daf096b729ab5c121e5e2bf4f782f,3451,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,3.1,Unspecified,NA,NA,NA,NA,NA,0,11.5,NA,NA,16,NA,12,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,FALSE,FALSE,Endemic,NA,Tristan Naidoo,Observed sample statistic,FALSE,NA,16,Bangladesh,General population,NA,418,Population based,Both,NA,NA,2015,NA,NA,2011,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,44,Seroprevalence,0 - 11.5,NA,NA,Bangladesh,NA,NA,TRUE,NA,NA,NA,2011,2015,2011 - 2015
9e7490762ff2c863e9c40bf0a28abe91,415be3076d202611c101d7ba57c4b598,3451,Seroprevalence - Neutralisation/PRNT,Percentage (%),0,4.3,Unspecified,NA,NA,NA,NA,NA,0,13.2,NA,NA,15,NA,5,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,Time,FALSE,FALSE,Endemic,NA,Tristan Naidoo,Observed sample statistic,FALSE,NA,NA,Bangladesh,Persons under investigation,NA,418,Population based,Both,NA,NA,2015,NA,NA,2011,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,44,Seroprevalence,0 - 13.2,NA,NA,Bangladesh,NA,NA,TRUE,NA,NA,NA,2011,2015,2011 - 2015
9e7490762ff2c863e9c40bf0a28abe91,a4b7c25e3a205a6ec92e7f82182e8b2e,3451,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Tristan Naidoo,NA,FALSE,NA,NA,Bangladesh,Mixed groups,NA,NA,Population based,Both,NA,NA,2015,NA,NA,2011,NA,Not adjusted,Other,NA,Guillain Barre syndrome,Not significant,NA,FALSE,NA,Unspecified,44,Risk factors,NA,NA,NA,Bangladesh,NA,NA,FALSE,NA,NA,NA,2011,2015,2011 - 2015
9e7490762ff2c863e9c40bf0a28abe91,f813d51af6cf313804b06285992a3c85,3451,Seroprevalence - IgM,Percentage (%),0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,NA,3,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Tristan Naidoo,Observed sample statistic,FALSE,NA,16,Bangladesh,General population,NA,418,Population based,Both,NA,NA,2015,NA,NA,2011,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,44,Seroprevalence,NA,NA,NA,Bangladesh,NA,NA,FALSE,NA,NA,NA,2011,2015,2011 - 2015
9e7490762ff2c863e9c40bf0a28abe91,6208ad4de820229ff55e0dd58770686d,3451,Seroprevalence - IgM,Percentage (%),0,NA,Unspecified,NA,NA,NA,NA,NA,NA,NA,NA,NA,418,NA,1,Unspecified,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Endemic,NA,Tristan Naidoo,Observed sample statistic,FALSE,NA,NA,Bangladesh,Persons under investigation,NA,418,Population based,Both,NA,NA,2015,NA,NA,2011,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,44,Seroprevalence,NA,NA,NA,Bangladesh,NA,NA,FALSE,NA,NA,NA,2011,2015,2011 - 2015
dbb95a8a182d2575d38c35a4a50a9b9c,221459cc2713a639d1a8e5c3d61c2120,3452,Seroprevalence - HAI/HI,Percentage (%),0,3.3,Mean,NA,NA,NA,NA,NA,0,20,NA,NA,822,NA,27,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Other",FALSE,FALSE,Endemic,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Kenya,General population,Central Nyanza,822,Population based,NA,NA,Apr,1968,NA,Nov,1966,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,3,Seroprevalence,0 - 20,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Nov 1966,Apr 1968,Nov 1966 - Apr 1968
dbb95a8a182d2575d38c35a4a50a9b9c,6967991b530f85a9e2c8847c90d1b13c,3452,Seroprevalence - HAI/HI,Percentage (%),0,1.3,Mean,NA,NA,NA,NA,NA,0,7.7,NA,NA,1042,NA,14,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Other",FALSE,FALSE,Endemic,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Kenya,General population,Kitui District,1042,Population based,NA,NA,Apr,1968,NA,Nov,1966,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,3,Seroprevalence,0 - 7.7,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Nov 1966,Apr 1968,Nov 1966 - Apr 1968
dbb95a8a182d2575d38c35a4a50a9b9c,368311ceab42c6a80a47322de6470b6e,3452,Seroprevalence - HAI/HI,Percentage (%),0,52,Mean,NA,NA,NA,NA,NA,7.2,89.6,NA,NA,834,NA,434,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Age, Other",FALSE,FALSE,Endemic,NA,Kelly M,Observed sample statistic,FALSE,NA,NA,Kenya,General population,Malindi District,834,Population based,NA,NA,Apr,1968,NA,Nov,1966,NA,NA,NA,NA,NA,NA,Naive,FALSE,NA,Unspecified,3,Seroprevalence,7.2 - 89.6,NA,NA,Kenya,NA,NA,FALSE,NA,NA,NA,Nov 1966,Apr 1968,Nov 1966 - Apr 1968
f7ab2533f46aa0fafc3df9f8cc2fcde5,e9ed39d93da42144db80398bd2c36160,3490,Mutations - evolutionary rate,Substitutions/site/year,-4,9.2,Mean,7.1,12,95% CrI,NA,NA,NA,NA,Whole genome sequence,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,Unspecified,NA,Christian,Estimated model parameter,FALSE,NA,NA,"Multi-country: Americas, Asia, Oceania",NA,NA,65,NA,NA,NA,Aug,2017,NA,NA,1966,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,3,Mutations,NA,95% CrI,7.1 - 12,"Southeastern Asia (n = 20, 1966-2016), Pacific (n = 23, 2007-2016) and the Americas (n = 22, 2014-2015)",NA,NA,FALSE,NA,NA,NA,1966,Aug 2017,1966 - Aug 2017
157643dbdda6fafd389a7219a560c1a9,193ef75328dea7c64f2e5fc234c547b8,3528,Severity - case fatality rate (CFR),Percentage (%),0,8.3,Unspecified,7.2,9.6,95% CI,NA,NA,3.4,19,NA,Confirmed,2063,Naive,171,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Christian,Observed sample statistic,FALSE,NA,NA,Brazil,Other,NA,2063,Hospital based,Both,15,Oct,2016,10,Nov,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Severity,3.4 - 19,95% CI,7.2 - 9.6,Brazil,NA,NA,FALSE,NA,NA,NA,10 Nov 2015,15 Oct 2016,10 Nov 2015 - 15 Oct 2016
157643dbdda6fafd389a7219a560c1a9,b4a8869c5ba05f4c0ce9bb863ad86650,3528,Severity - case fatality rate (CFR),Percentage (%),0,10.5,Unspecified,9.5,11.7,95% CI,NA,NA,3.4,19,NA,Confirmed;Probable,2974,Unspecified,313,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Christian,Estimated model parameter,FALSE,NA,NA,Brazil,Other,NA,2974,Hospital based,Both,15,Oct,2016,10,Nov,2015,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Severity,3.4 - 19,95% CI,9.5 - 11.7,Brazil,NA,NA,FALSE,NA,NA,NA,10 Nov 2015,15 Oct 2016,10 Nov 2015 - 15 Oct 2016
580150f2a57adf8d4cffe239b66e7961,7643bb6e6ef662a3e0009c2daaf8de9c,3589,Seroprevalence - IgM,Percentage (%),0,7,Central,NA,NA,NA,NA,NA,NA,NA,NA,Lab confirmed,295,Naive,22,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Thomas Rawson,Observed sample statistic,FALSE,0,0,United States,Persons under investigation,New York,295,Hospital based,Both,30,Jun,2017,1,Jan,2016,NA,NA,NA,NA,NA,NA,Naive,FALSE,Unspecified,Urban area,53,Seroprevalence,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,1 Jan 2016,30 Jun 2017,1 Jan 2016 - 30 Jun 2017
79588738d1cff05fb9eb5555e612e89b,2d329f8b0acc72ef4e1acc416771214f,3614,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Christian,NA,FALSE,NA,NA,Australia,Blood donors,NA,10595,Other,Unspecified,NA,Jun,2014,NA,Jul,2013,NA,Unspecified,Other,NA,Infection,Unspecified,NA,FALSE,NA,NA,6,Risk factors,NA,NA,NA,Australia,NA,NA,FALSE,NA,NA,NA,Jul 2013,Jun 2014,Jul 2013 - Jun 2014
08fcdd723879698c5389f895062ff097,5907dfb1122f07d18ff2db3e740164dd,3650,Reproduction number (Effective; Re) - Sexual,No units,0,NA,Unspecified,NA,NA,NA,NA,NA,1.6,10.3,NA,NA,NA,NA,NA,Not available,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,"Method, Time",TRUE,FALSE,Start outbreak,Other,Christian,Estimated model parameter,FALSE,NA,NA,Colombia,General population,Antioquia,NA,Population based,Unspecified,10,Apr,2016,14,Oct,2015,Unspecified,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,5,Reproduction number,1.6 - 10.3,NA,NA,Colombia,NA,NA,FALSE,NA,NA,NA,14 Oct 2015,10 Apr 2016,14 Oct 2015 - 10 Apr 2016
5cbcf65709671f8c13f9e50bc00f1f85,6ff5f43458149d05cc34d56e0cae17fa,3678,Risk factors,NA,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Christian,NA,FALSE,NA,NA,United States,Other,Puerto Rico,21468,Community based,Both,12,Aug,2016,3,Apr,2016,NA,Unspecified,Age,NA,Infection,Not significant,NA,FALSE,NA,NA,1,Risk factors,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,3 Apr 2016,12 Aug 2016,3 Apr 2016 - 12 Aug 2016
5cbcf65709671f8c13f9e50bc00f1f85,c9248ad4dea2a6d9098a5a5d2c6f90a5,3678,Risk factors,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Christian,NA,FALSE,NA,NA,United States,Other,Puerto Rico,21468,Community based,Both,12,Aug,2016,3,Apr,2016,NA,Unspecified,Other;Sex,NA,Infection,Significant,NA,FALSE,NA,NA,1,Risk factors,NA,NA,NA,United States,NA,NA,FALSE,NA,NA,NA,3 Apr 2016,12 Aug 2016,3 Apr 2016 - 12 Aug 2016
c7f143f193b3170c29121c52fb9794d9,dbb87738a0abb8c675db2255ff882e84,3738,Human delay - infectious period,Days,0,5.2,Median,4.1,6.7,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,"Tahiti, French Polynesia",NA,Population based,Unspecified,NA,Apr,2014,NA,Oct,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Human delay,NA,95% CrI,4.1 - 6.7,France,Infectious period,NA,FALSE,NA,NA,NA,Oct 2013,Apr 2014,Oct 2013 - Apr 2014
c7f143f193b3170c29121c52fb9794d9,ea136eaabcee913154c24d4d9d51dbf8,3738,Human delay - infectious period,Days,0,5.5,Median,4.2,6.8,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,New Caledonia,NA,Population based,Unspecified,NA,Aug,2014,12,Nov,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Human delay,NA,95% CrI,4.2 - 6.8,France,Infectious period,NA,FALSE,NA,NA,NA,12 Nov 2013,Aug 2014,12 Nov 2013 - Aug 2014
c7f143f193b3170c29121c52fb9794d9,c79e7fb38f1a221838166bb4a2366f8a,3738,Human delay - infectious period,Days,0,5.3,Median,4.1,6.6,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,Federated States of Micronesia,Persons under investigation,Yap Island,NA,Population based,Unspecified,29,Jul,2007,1,Apr,2007,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Human delay,NA,95% CrI,4.1 - 6.6,Federated States of Micronesia,Infectious period,NA,FALSE,NA,NA,NA,1 Apr 2007,29 Jul 2007,1 Apr 2007 - 29 Jul 2007
c7f143f193b3170c29121c52fb9794d9,7eba5d2d971edfa1522fa906ec057311,3738,Human delay - infectious period,Days,0,5.3,Median,4.1,6.7,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,"Mo'orea, French Polynesia",NA,Population based,Unspecified,NA,Apr,2014,NA,Oct,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Human delay,NA,95% CrI,4.1 - 6.7,France,Infectious period,NA,FALSE,NA,NA,NA,Oct 2013,Apr 2014,Oct 2013 - Apr 2014
c7f143f193b3170c29121c52fb9794d9,33fd073844d123d8a8fa9a061113d6bd,3738,Human delay - infectious period,Days,0,5.2,Median,4.1,6.7,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,"Tahiti, French Polynesia",NA,Population based,Unspecified,NA,Apr,2014,NA,Oct,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Human delay,NA,95% CrI,4.1 - 6.7,France,Infectious period,NA,FALSE,NA,NA,NA,Oct 2013,Apr 2014,Oct 2013 - Apr 2014
c7f143f193b3170c29121c52fb9794d9,bbc01dee3434a8dbc3440480c4aa0337,3738,Human delay - infectious period,Days,0,5.4,Median,4.1,6.8,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,New Caledonia,NA,Population based,Unspecified,NA,Aug,2014,12,Nov,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Human delay,NA,95% CrI,4.1 - 6.8,France,Infectious period,NA,FALSE,NA,NA,NA,12 Nov 2013,Aug 2014,12 Nov 2013 - Aug 2014
c7f143f193b3170c29121c52fb9794d9,b7ed7eeae782872bd8c71a7efc2c9740,3738,Mosquito delay - extrinsic incubation period,Days,0,10.6,Median,8.7,12.5,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,Federated States of Micronesia,Persons under investigation,Yap Island,NA,Population based,Unspecified,29,Jul,2007,1,Apr,2007,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Mosquito,NA,95% CrI,8.7 - 12.5,Federated States of Micronesia,NA,NA,FALSE,NA,NA,NA,1 Apr 2007,29 Jul 2007,1 Apr 2007 - 29 Jul 2007
c7f143f193b3170c29121c52fb9794d9,18aead6a072690144d6b134010e3c347,3738,Mosquito delay - extrinsic incubation period,Days,0,10.5,Median,8.6,12.4,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,"Mo'orea, French Polynesia",NA,Population based,Unspecified,NA,Apr,2014,NA,Oct,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Mosquito,NA,95% CrI,8.6 - 12.4,France,NA,NA,FALSE,NA,NA,NA,Oct 2013,Apr 2014,Oct 2013 - Apr 2014
c7f143f193b3170c29121c52fb9794d9,afe3feaf43a97db5cc1f019cd0f12594,3738,Mosquito delay - extrinsic incubation period,Days,0,10.5,Median,8.6,12.6,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,"Tahiti, French Polynesia",NA,Population based,Unspecified,NA,Apr,2014,NA,Oct,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Mosquito,NA,95% CrI,8.6 - 12.6,France,NA,NA,FALSE,NA,NA,NA,Oct 2013,Apr 2014,Oct 2013 - Apr 2014
c7f143f193b3170c29121c52fb9794d9,30daead3ffe757055ba0d75b6b09a2fe,3738,Mosquito delay - extrinsic incubation period,Days,0,10.7,Median,8.9,12.5,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,New Caledonia,NA,Population based,Unspecified,NA,Aug,2014,12,Nov,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Mosquito,NA,95% CrI,8.9 - 12.5,France,NA,NA,FALSE,NA,NA,NA,12 Nov 2013,Aug 2014,12 Nov 2013 - Aug 2014
c7f143f193b3170c29121c52fb9794d9,856d43503cb8294e24fb76c1f7189929,3738,Mosquito delay - extrinsic incubation period,Days,0,10.7,Median,8.8,12.7,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,Federated States of Micronesia,Persons under investigation,Yap Island,NA,Population based,Unspecified,29,Jul,2007,1,Apr,2007,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Mosquito,NA,95% CrI,8.8 - 12.7,Federated States of Micronesia,NA,NA,FALSE,NA,NA,NA,1 Apr 2007,29 Jul 2007,1 Apr 2007 - 29 Jul 2007
c7f143f193b3170c29121c52fb9794d9,99ae8f5224280d208327dc2b2a0ed0cd,3738,Mosquito delay - extrinsic incubation period,Days,0,10.6,Median,8.6,12.6,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,"Mo'orea, French Polynesia",NA,Population based,Unspecified,NA,Apr,2014,NA,Oct,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Mosquito,NA,95% CrI,8.6 - 12.6,France,NA,NA,FALSE,NA,NA,NA,Oct 2013,Apr 2014,Oct 2013 - Apr 2014
c7f143f193b3170c29121c52fb9794d9,2f01c6a8620a82a42732e70dccbcbbb8,3738,Mosquito delay - extrinsic incubation period,Days,0,10.5,Median,8.5,12.5,95% CrI,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes - with a DOI,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,Unspecified,NA,Kelly M,Estimated model parameter,FALSE,NA,NA,France,Persons under investigation,"Tahiti, French Polynesia",NA,Population based,Unspecified,NA,Apr,2014,NA,Oct,2013,Vector-human,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,2,Mosquito,NA,95% CrI,8.5 - 12.5,France,NA,NA,FALSE,NA,NA,NA,Oct 2013,Apr 2014,Oct 2013 - Apr 2014
